id,title,published_at,source_name,category,civil_engineering_area,ai_technique,application_stage,keywords,summary
bc7b93b4ff2ea71abb3a6e6a621b5f3f,"Cost estimation and prediction in construction projects: A systematic review on machine learning techniques",2020-01-01T00:00:00Z,"Google Scholar","Cost Estimation","Construction Management","Machine Learning",Planning,"[""cost estimation"", ""machine learning"", ""construction projects""]","The article is a systematic review of machine learning techniques applied to cost estimation in construction projects over the past 30 years. It focuses on the impact of machine learning in predicting direct and indirect costs."
4e5443fb6f6e33bf4ed19dbe4e259bd6,"Novel machine-learning model for estimating construction costs considering economic variables and indexes",2018-01-01T00:00:00Z,"Google Scholar","Cost Estimation","Construction Management","Deep Learning",Planning,"[""construction cost estimation"", ""machine learning"", ""deep Boltzmann machine"", ""economic variables"", ""indexes""]","The article describes a new construction cost estimation model that leverages machine learning, specifically a deep Boltzmann machine, to incorporate economic variables and indexes. This aims to improve the accuracy of cost predictions during the planning phase of construction projects."
239b4bb8d920d2c4d62a3804f4be3581,"BIM, machine learning and computer vision techniques in underground construction: Current status and future perspectives",2021-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Multiple,"[""BIM"", ""Machine Learning"", ""Computer Vision"", ""Underground Construction"", ""Tunnelling""]","The paper discusses the current status and future trends of using BIM, machine learning, and computer vision techniques in tunneling and underground construction. It aims to present the state-of-the-art development in this field."
a640b5e21ba44bfce192e3b886884c63,"3D point cloud data processing with machine learning for construction and infrastructure applications: A comprehensive review",2022-01-01T00:00:00Z,"Google Scholar",Other,"Construction Management","Machine Learning",Multiple,"[""3D point cloud"", ""machine learning"", ""construction"", ""infrastructure""]","The article reviews the use of machine learning for processing 3D point cloud data in construction and infrastructure applications. This includes the use of such methods for cloud models in construction and infrastructure domains."
6aa428619920e584391f91d8041745a7,"Machine learning predictive model based on national data for fatal accidents of construction workers",2020-01-01T00:00:00Z,"Google Scholar",Safety,"Construction Management","Machine Learning",Planning/Construction,"[""Fatal Accidents"", ""Construction Workers"", ""Predictive Model"", ""Risk Assessment""]","The article focuses on using machine learning to predict fatal accidents at construction sites. It aims to develop a model using national data to identify potential safety risks and ultimately improve worker safety."
8267ebdf084b753d483543cacb52ee90,"Automated color model–based concrete detection in construction-site images by using machine learning algorithms",2012-01-01T00:00:00Z,"Google Scholar","Quality Control","Construction Management","Machine Learning",Construction,"[""concrete detection"", ""machine learning"", ""construction site"", ""image analysis"", ""color model""]","The article discusses the use of machine learning algorithms for automated concrete detection in construction site images using color models. It evaluates the performance of Gaussian mixture model, artificial neural network, and support vector machine models for this task."
c3052ba6802cf968f09a8fa085662f82,"Construction of a quality model for machine learning systems",2022-01-01T00:00:00Z,"Google Scholar","Quality Control","Construction Management","Machine Learning",Construction,"[""quality control"", ""machine learning"", ""construction process"", ""ML model""]","The article discusses the construction of a quality model for machine learning systems in the context of construction projects. It presents a construction process and lessons learned from applying it."
5e78f9c45ae674855b5600591971817f,"An analogy between various machine-learning techniques for detecting construction materials in digital images",2016-01-01T00:00:00Z,"Google Scholar","Quality Control",Materials,"Machine Learning",Construction,"[""machine learning"", ""construction materials"", ""image detection"", ""MLP"", ""RBF"", ""SVM""]","The paper compares three machine learning algorithms (MLP, RBF, SVM) for detecting construction materials in digital images. This falls under quality control during the construction phase."
a42752e65bad94e04c91628452f18aca,"Application of ensemble machine learning for construction safety risk assessment",2022-01-01T00:00:00Z,"Google Scholar",Safety,"Construction Management","Machine Learning",Planning/Construction,"[""risk assessment"", ""safety"", ""ensemble learning""]","The article discusses the application of ensemble machine learning techniques for construction safety risk assessment. This aims to understand the safety status of construction projects."
c026d3f195d32e71d6032423898179cc,"Predicting the occurrence of construction disputes using machine learning techniques",2021-01-01T00:00:00Z,"Google Scholar","Cost Estimation","Construction Management","Machine Learning",Planning,"[""dispute prediction"", ""machine learning"", ""construction disputes""]","The article focuses on predicting construction disputes using machine learning techniques. This aims to address the increasing number and severity of disputes within the construction industry."
a95e61fb8fcfaa7a13a0ba585619c01e,"Deep learning for critical infrastructure resilience",2019-01-01T00:00:00Z,"Google Scholar",Monitoring,General,"Deep Learning",Operation,"[""Deep Learning"", ""Critical Infrastructure"", ""Resilience"", ""Machine Vision"", ""Power Infrastructure""]","The article focuses on applying deep learning and machine vision techniques to improve the resilience of critical infrastructure. Specifically, it mentions using deep learning to identify power infrastructure components."
a5279fe5fbf42db8d97d0a8cc01af0b5,"Images and deep learning in human and urban infrastructure interactions pertinent to sustainable urban studies: Review and perspective",2025-01-01T00:00:00Z,"Google Scholar",Monitoring,General,"Deep Learning",Multiple,"[""deep learning"", ""urban infrastructure"", ""human-urban interaction"", ""data fusion"", ""sustainable urban studies""]","The article discusses the use of deep learning and data fusion for understanding the interactions between humans and urban infrastructure. This is relevant to sustainable urban studies and likely involves image analysis for monitoring and assessment."
3bf9136e772b3c0a343c73e078b1cd21,"Deep reinforcement learning algorithms in intelligent infrastructure",2019-01-01T00:00:00Z,"Google Scholar",Other,General,"Deep Learning",Multiple,"[""Reinforcement Learning"", ""Deep Learning"", ""Intelligent Infrastructure"", ""Internet of Things""]","The article discusses the application of deep reinforcement learning within intelligent infrastructure, leveraging the Internet of Things. It highlights how deep learning enhances the scalability of reinforcement learning in this context."
c1415eee289e9c8947caeca8122f9ee5,"A review on deep learning-based structural health monitoring of civil infrastructures",2019-01-01T00:00:00Z,"Google Scholar",Monitoring,Structural,"Deep Learning",Operation/Maintenance,"[""Structural Health Monitoring"", ""Deep Learning"", ""Civil Infrastructure""]","The article is a review of deep learning applications in structural health monitoring (SHM) of civil infrastructures. It discusses the history and development of deep learning within the context of SHM."
73dff0ff768b790c2514da34843e0fd7,"Leveraging AI and deep learning for predictive rail infrastructure maintenance: Enhancing safety and reducing downtime",2024-01-01T00:00:00Z,"Google Scholar",Maintenance,Transportation,"Deep Learning",Maintenance,"[""rail infrastructure"", ""predictive maintenance"", ""downtime reduction"", ""AI"", ""deep learning""]","The article discusses the application of AI and deep learning for predictive maintenance of rail infrastructure. The goal is to reduce downtime by proactively addressing maintenance needs."
fb5421eeff8f0b3ea907872af6fa239f,"Smart and automated infrastructure management: A deep learning approach for crack detection in bridge images",2023-01-01T00:00:00Z,"Google Scholar",Maintenance,Structural,"Deep Learning",Maintenance,"[""crack detection"", ""bridge images"", ""deep learning"", ""infrastructure management"", ""smart infrastructure""]","The article discusses a deep learning-based framework for smart infrastructure management, specifically focusing on crack detection in bridge images. This AI application can be used by local authorities for infrastructure maintenance."
